ID,,,,,,,,,,
VFID6363,17.10492897,-9.289912354,13.53331534,10.55687373,1108009600,-16.60633078,1.042122446,,,
VFID6366,14.86350536,-9.286822369,13.67506831,10.30123602,273630528,-16.58608149,0.786643464,,,   -0.1682   -0.1716   -0.1533   -0.1075   -0.0388    0.0388
VFID6367,20.70719337,-10.48706206,15.28704011,11.86916574,300893600,-16.98626488,1.080272937,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
VFID6369,90.80740356,-8.799247196,13.19705707,9.355255994,15288742912,-20.92946567,0.701658068,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
VFID6377,22.29057503,-10.00871099,15.0623826,10.49335385,879932608,-17.74082856,0.247869481,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6389,12.91579819,-9.395060472,13.65510377,10.55999987,69770536,-15.4305933,0.962574749,,,   -0.6225   -1.1783   -2.5315   -1.5932   -0.3997    0.3997
VFID6391,12.8564558,-7.530102593,11.19217096,8.040706174,349640672,-15.05282514,1.939716946,,,   -0.6225   -1.1783   -2.5315   -1.5932   -0.3997    0.3997
VFID6397,62.96819687,-8.878447352,14.80616793,6.882221181,1506106752,-19.70939068,2.20936242,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6406,123.9142532,-10.51925211,15.59221971,11.1937512,55153225728,-22.17628697,0.41288694,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
VFID6407,53.22568512,-9.581151689,13.69691148,10.99788306,0,-17.6638838,1.224125319,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
VFID6410,13.58692741,-9.007119736,12.91111456,10.26060734,169253232,-16.02970689,1.365273149,,,   -0.1682   -0.1716   -0.1533   -0.1075   -0.0388    0.0388
VFID6411,80.93218231,-10.22226917,15.96665651,9.552720109,10142745600,-20.63587157,1.365914247,,,
VFID6415,10,-10.09930031,14.69650147,11.13859477,0,-11.95783956,0.725428113,,,  Columns 7 through 10
VFID6420,17.065588,-9.850369086,14.24190343,10.98487029,868136192,-17.81277139,0.868020509,,,
VFID6424,15,-8.29221314,12.69962795,8.098706115,0,-13.72569702,0.751171383,,,    0.1075    0.1533    0.1716    0.1682
VFID6425,43.26346207,-8.432825161,12.29097314,9.226185423,6587551232,-20.06440755,1.395906271,,,    0.1860    0.2548    0.2667    0.2416
VFID6426,30.06915665,-10.25700495,14.92176556,11.26548818,5534308352,-20.18827115,0.723046365,,,    0.3505    0.4609    0.4347    0.3499
VFID6428,30.91158295,-8.469960452,12.5436359,8.936533559,730279680,-18.20013854,1.077935251,,,    0.7328    0.9561    0.7390    0.4936
VFID6429,12.44862175,-10.01739685,14.24378443,11.51483458,112638000,-16.00852241,1.268000145,,,    1.5932    2.5315    1.1783    0.6225
VFID6438,127.9738541,-8.950441095,12.98536429,9.852258599,45227339776,-21.91720397,1.10313084,,,    1.5932    2.5315    1.1783    0.6225
VFID6439,28.19169998,-9.46208702,14.75476388,8.780685862,1911856512,-18.57210738,1.20755585,,,    0.7328    0.9561    0.7390    0.4936
VFID6442,94.86833191,-10.26804673,14.89003257,11.29737174,1.08318E+11,-19.22751004,0.768850123,,,    0.3505    0.4609    0.4347    0.3499
VFID6443,15.29531193,-9.31118019,13.54780131,10.17114433,2843033.5,-12.7188911,0.840731153,,,    0.1860    0.2548    0.2667    0.2416
VFID6446,10.1887579,-10.34153603,14.70906228,11.82540028,101297944,-16.0402717,1.295267135,,,    0.1075    0.1533    0.1716    0.1682
VFID6451,6.155312538,-8.384540123,12.13684051,9.217173839,0,-16.95433952,1.528855155,,,
VFID6456,14.03205395,-8.35886329,12.41689353,8.664345393,106760920,-15.36498101,1.094195966,,,
VFID6459,9.207065582,-9.617627175,14.44024333,9.701504213,76200624,-14.64240838,0.518184083,,,"val(:,:,6) ="
VFID6460,17.50335312,-9.941883874,14.48659471,10.72860501,250222016,-17.05415519,0.580068008,,,
VFID6461,16.48622704,-8.344680655,12.94554523,7.753890373,173825472,-16.88849621,0.699686696,,,  Columns 1 through 6
VFID6463,21.88372612,-10.34231143,16.13087324,9.442235556,543755776,-17.79753266,1.535737217,,,
VFID6464,11.197505,-8.522768914,12.2393875,9.45408327,86459904,-15.04486403,1.541623375,,,   -0.1682   -0.1716   -0.1533   -0.1075   -0.0388    0.0388
VFID6465,12.39142513,-11.32522777,16.64102722,11.95833105,90937728,-16.06887671,1.053983655,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
VFID6469,30,-8.232202935,13.17510684,6.972013055,0,-15.14469028,0.934595674,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
VFID6471,30,-8.398537638,12.36137844,8.80797183,0,-10.14395296,1.192420412,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6478,36.90806198,-9.400741287,13.34016414,10.60214352,165768640,-16.78665825,1.243704305,,,   -0.6225   -1.1783   -2.5315   -1.5932   -0.3997    0.3997
VFID6482,18.20208931,-10.19824225,14.94555414,10.69840278,376067104,-16.86906455,0.419625623,,,   -0.6225   -1.1783   -2.5315   -1.5932   -0.3997    0.3997
VFID6483,15,-10.40014134,15.67573551,10.20806901,0,-13.78520711,0.715014452,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6485,7.872655869,-8.488000532,12.35351316,8.99270985,44198360,-14.6036801,1.273312849,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
VFID6491,11.12042141,-11.0749126,15.91050963,11.97116268,181163328,-16.33291616,1.132868035,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
VFID6495,12.0815115,-10.59091466,15.25368587,11.36865077,448144256,-16.75207909,0.74786187,,,   -0.1682   -0.1716   -0.1533   -0.1075   -0.0388    0.0388
VFID6503,67.16163635,-9.805192217,14.1084121,10.4508559,19595923456,-21.08962928,0.697006756,,,
VFID6507,17.66530991,-6.588367199,12.18919041,2.750863316,0,-8.201114285,1.280169767,,,  Columns 7 through 10
VFID6508,13.8076973,-10.43259098,15.3602766,10.50575003,206047904,-16.40648641,0.499719956,,,
VFID6511,40,-10.06017126,14.89006115,9.982979393,59435568,-15.02310642,0.642529047,,,    0.1075    0.1533    0.1716    0.1682
VFID6515,13.71264553,-8.804122207,12.63078972,9.330526056,462346976,-17.03056687,1.205190716,,,    0.1860    0.2548    0.2667    0.2416
VFID6517,10.02585125,-8.858100639,12.54764136,9.635868693,68301688,-15.43258586,1.391276982,,,    0.3505    0.4609    0.4347    0.3499
VFID6519,7.466571808,-9.525318507,14.04319723,9.460178798,17463662,-14.52293237,0.637874922,,,    0.7328    0.9561    0.7390    0.4936
VFID6529,11.97074699,-9.626637807,13.87515594,9.951506683,32360108,-15.03398279,0.687203789,,,    1.5932    2.5315    1.1783    0.6225
VFID6536,23.28741264,-11.12664472,15.8645426,11.72123199,123955016,-17.1477833,0.990629964,,,    1.5932    2.5315    1.1783    0.6225
VFID6540,14.19453812,-10.68652561,15.39742303,10.96333894,117951856,-16.00136256,0.571700781,,,    0.7328    0.9561    0.7390    0.4936
VFID6543,24.21705055,-10.38625518,15.07455171,10.4588167,252496496,-16.67968325,0.567240688,,,    0.3505    0.4609    0.4347    0.3499
VFID6545,9.059855461,-9.261501958,13.14847395,9.773118983,0,-11.85012279,1.036767544,,,    0.1860    0.2548    0.2667    0.2416
VFID6553,16.9871788,-9.207271485,12.81643777,10.00219445,139201264,-16.27554478,1.378415751,,,    0.1075    0.1533    0.1716    0.1682
VFID6556,23.34109688,-10.22103679,14.05488278,11.36570323,283163264,-16.95897024,1.354584383,,,
VFID6566,21.833395,-9.277988904,12.86034068,10.04471332,50132664,-15.29788501,1.377179138,,,
VFID6569,16.07390022,-9.682068999,13.77891616,9.890259204,376645824,-17.24921761,0.795608003,,,"val(:,:,7) ="
VFID6573,35.5730629,-7.397215383,11.18599039,6.492181359,457724192,-17.24374502,1.595881385,,,
VFID6577,10,-11.03810235,16.63892766,9.719604429,0,-12.66114999,1.40437502,,,  Columns 1 through 6
VFID6591,27.36032486,-9.317115055,14.59063647,7.220860908,344422944,-17.46775197,2.103267283,,,
VFID6599,65.1810379,-10.21578165,13.97915218,11.00290712,19430752256,-20.7708636,1.216249569,,,   -0.1558   -0.1568   -0.1385   -0.0964   -0.0347    0.0347
VFID6607,12.88609314,-8.507309451,11.85592303,8.776351541,20495326,-15.54919476,1.684481782,,,   -0.2184   -0.2352   -0.2200   -0.1587   -0.0579    0.0579
VFID6620,53.22568512,-8.68999003,13.31287321,6.907916378,1171401344,-18.3003012,1.369253621,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
VFID6626,14.42518044,-11.09346518,15.19007095,11.56427082,92819672,-15.85172768,1.200818059,,,   -0.4096   -0.5467   -0.6209   -0.4778   -0.1703    0.1703
VFID6629,12.44862175,-10.5205431,15.68167128,8.93353226,90480880,-16.06056736,1.915274973,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6631,10,-9.420282215,14.3487753,7.505741,0,-13.46213874,1.870811301,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6639,10.30673885,-9.491895506,12.91878704,9.849262318,57955308,-15.16498426,1.358533143,,,   -0.4096   -0.5467   -0.6209   -0.4778   -0.1703    0.1703
VFID6643,9.465013504,-9.862258564,14.6373964,8.284045955,9266660,-14.50068939,1.736321369,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
VFID6651,5.484300613,-9.377888783,14.20141949,7.392498448,0,-13.57429076,1.856025185,,,   -0.2184   -0.2352   -0.2200   -0.1587   -0.0579    0.0579
VFID6658,15.71449566,-10.4220358,15.46186373,8.653648908,0,-13.61057142,2.045474521,,,   -0.1558   -0.1568   -0.1385   -0.0964   -0.0347    0.0347
VFID6675,21.14079285,-9.624900917,13.9189616,8.401246705,254067584,-17.12931317,1.333888827,,,
VFID6679,23.07703018,-10.59162115,15.55579739,8.83130415,19150268,-14.94492538,1.997541544,,,  Columns 7 through 10
VFID6684,79.63816833,-11.88763543,17.09802945,10.42916323,16625958912,-21.24557446,1.150813637,,,
VFID6690,74.15172577,-8.191603305,11.97491766,6.813150592,17880500224,-15.52505223,1.362453341,,,    0.0964    0.1385    0.1568    0.1558
VFID6692,25.59300423,-10.44266671,15.28182857,8.641971025,80815632,-16.03250827,2.006664283,,,    0.1587    0.2200    0.2352    0.2184
VFID6694,92.49563599,-9.590258277,13.97077704,8.018777734,15665500160,-20.41338652,1.549359639,,,    0.2737    0.3652    0.3603    0.3050
VFID6700,29.72495842,-9.563022124,13.83355881,8.111210956,386445056,-17.9765318,1.454328979,,,    0.4778    0.6209    0.5467    0.4096
VFID6704,18.97235489,-10.07405628,14.5434585,8.550966575,116894336,-9.656719287,1.656968157,,,    0.7328    0.9561    0.7390    0.4936
VFID6705,93.9985733,-8.017574759,12.32621589,5.608193039,4479574016,-13.50196515,1.414190669,,,    0.7328    0.9561    0.7390    0.4936
VFID6706,55.73413467,-10.45543449,15.32769015,8.483878561,0,-14.84801062,2.155264358,,,    0.4778    0.6209    0.5467    0.4096
VFID6724,8.435702324,-10.32769997,14.85190474,8.710310953,51313680,-15.27576888,1.773212372,,,    0.2737    0.3652    0.3603    0.3050
VFID6730,8.494175911,-10.34031628,14.94514199,8.520285277,30751510,-14.60925915,1.947653593,,,    0.1587    0.2200    0.2352    0.2184
VFID6744,40.46888733,-10.30480384,14.82886023,8.396708977,2656935424,-19.92008013,1.987097931,,,    0.0964    0.1385    0.1568    0.1558
VFID6746,8.874037743,-10.82695865,15.56520455,8.840596073,22274330,-15.28001826,2.097472746,,,
VFID6748,16.67712784,-10.27259802,14.76265507,8.369692318,30847864,-11.41446758,1.969057995,,,
VFID6767,18.8417511,-10.76748295,14.55705783,9.880840729,182657024,-17.26467325,1.316828952,,,"val(:,:,8) ="
VFID6768,9.486832619,-10.71714479,13.81575225,10.87997778,36864020,-15.7806298,1.58711524,,,
VFID6773,106.4440155,-9.537269405,12.73884513,8.903210796,19791132672,-21.24269167,1.49037842,,,  Columns 1 through 6
VFID6774,13.68110752,-10.92633962,14.51388713,10.32655211,168146560,-17.03776843,1.305311877,,,
,,,,,,,,,,   -0.1354   -0.1332   -0.1153   -0.0792   -0.0283    0.0283
,,,,,,,,,,   -0.1824   -0.1890   -0.1711   -0.1210   -0.0438    0.0438
,,,,,,,,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
,,,,,,,,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
,,,,,,,,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
,,,,,,,,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
,,,,,,,,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
,,,,,,,,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
,,,,,,,,,,   -0.1824   -0.1890   -0.1711   -0.1210   -0.0438    0.0438
,,,,,,,,,,   -0.1354   -0.1332   -0.1153   -0.0792   -0.0283    0.0283
,,,,,,,,,,
,,,,,,,,,,  Columns 7 through 10
,,,,,,,,,,
,,,,,,,,,,    0.0792    0.1153    0.1332    0.1354
,,,,,,,,,,    0.1210    0.1711    0.1890    0.1824
,,,,,,,,,,    0.1860    0.2548    0.2667    0.2416
,,,,,,,,,,    0.2737    0.3652    0.3603    0.3050
,,,,,,,,,,    0.3505    0.4609    0.4347    0.3499
,,,,,,,,,,    0.3505    0.4609    0.4347    0.3499
,,,,,,,,,,    0.2737    0.3652    0.3603    0.3050
,,,,,,,,,,    0.1860    0.2548    0.2667    0.2416
,,,,,,,,,,    0.1210    0.1711    0.1890    0.1824
,,,,,,,,,,    0.0792    0.1153    0.1332    0.1354
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,"val(:,:,9) ="
,,,,,,,,,,
,,,,,,,,,,  Columns 1 through 6
,,,,,,,,,,
,,,,,,,,,,   -0.1125   -0.1076   -0.0911   -0.0616   -0.0218    0.0218
,,,,,,,,,,   -0.1450   -0.1442   -0.1260   -0.0871   -0.0312    0.0312
,,,,,,,,,,   -0.1824   -0.1890   -0.1711   -0.1210   -0.0438    0.0438
,,,,,,,,,,   -0.2184   -0.2352   -0.2200   -0.1587   -0.0579    0.0579
,,,,,,,,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
,,,,,,,,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
,,,,,,,,,,   -0.2184   -0.2352   -0.2200   -0.1587   -0.0579    0.0579
,,,,,,,,,,   -0.1824   -0.1890   -0.1711   -0.1210   -0.0438    0.0438
,,,,,,,,,,   -0.1450   -0.1442   -0.1260   -0.0871   -0.0312    0.0312
,,,,,,,,,,   -0.1125   -0.1076   -0.0911   -0.0616   -0.0218    0.0218
,,,,,,,,,,
,,,,,,,,,,  Columns 7 through 10
,,,,,,,,,,
,,,,,,,,,,    0.0616    0.0911    0.1076    0.1125
,,,,,,,,,,    0.0871    0.1260    0.1442    0.1450
,,,,,,,,,,    0.1210    0.1711    0.1890    0.1824
,,,,,,,,,,    0.1587    0.2200    0.2352    0.2184
,,,,,,,,,,    0.1860    0.2548    0.2667    0.2416
,,,,,,,,,,    0.1860    0.2548    0.2667    0.2416
,,,,,,,,,,    0.1587    0.2200    0.2352    0.2184
,,,,,,,,,,    0.1210    0.1711    0.1890    0.1824
,,,,,,,,,,    0.0871    0.1260    0.1442    0.1450
,,,,,,,,,,    0.0616    0.0911    0.1076    0.1125
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,"val(:,:,10) ="
,,,,,,,,,,
,,,,,,,,,,  Columns 1 through 6
,,,,,,,,,,
,,,,,,,,,,   -0.0908   -0.0846   -0.0699   -0.0465   -0.0164    0.0164
,,,,,,,,,,   -0.1125   -0.1076   -0.0911   -0.0616   -0.0218    0.0218
,,,,,,,,,,   -0.1354   -0.1332   -0.1153   -0.0792   -0.0283    0.0283
,,,,,,,,,,   -0.1558   -0.1568   -0.1385   -0.0964   -0.0347    0.0347
,,,,,,,,,,   -0.1682   -0.1716   -0.1533   -0.1075   -0.0388    0.0388
,,,,,,,,,,   -0.1682   -0.1716   -0.1533   -0.1075   -0.0388    0.0388
,,,,,,,,,,   -0.1558   -0.1568   -0.1385   -0.0964   -0.0347    0.0347
,,,,,,,,,,   -0.1354   -0.1332   -0.1153   -0.0792   -0.0283    0.0283
,,,,,,,,,,   -0.1125   -0.1076   -0.0911   -0.0616   -0.0218    0.0218
,,,,,,,,,,   -0.0908   -0.0846   -0.0699   -0.0465   -0.0164    0.0164
,,,,,,,,,,
,,,,,,,,,,  Columns 7 through 10
,,,,,,,,,,
,,,,,,,,,,    0.0465    0.0699    0.0846    0.0908
,,,,,,,,,,    0.0616    0.0911    0.1076    0.1125
,,,,,,,,,,    0.0792    0.1153    0.1332    0.1354
,,,,,,,,,,    0.0964    0.1385    0.1568    0.1558
,,,,,,,,,,    0.1075    0.1533    0.1716    0.1682
,,,,,,,,,,    0.1075    0.1533    0.1716    0.1682
,,,,,,,,,,    0.0964    0.1385    0.1568    0.1558
,,,,,,,,,,    0.0792    0.1153    0.1332    0.1354
,,,,,,,,,,    0.0616    0.0911    0.1076    0.1125
,,,,,,,,,,    0.0465    0.0699    0.0846    0.0908